order_id,1,2,3,process_type,5,plan_released_by,7,task_name,9,10,order_issued_date,11,12,13
NCCM_48082,22-09-2015 16:49,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,22-09-2015 16:59,,,
NCCM_48094,23-09-2015 10:28,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-09-2015 10:31,,,
NCCM_48095,23-09-2015 10:58,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-09-2015 11:00,,,
NCCM_48102,23-09-2015 12:26,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-09-2015 12:28,,,
NCCM_48126,24-09-2015 12:44,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-09-2015 12:46,,,
NCCM_48133,24-09-2015 16:27,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-09-2015 17:10,,,
NCCM_48189,26-09-2015 13:22,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-09-2015 13:26,,,
NCCM_48263,29-09-2015 12:32,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-09-2015 12:37,,,
NCCM_48283,29-09-2015 13:47,NORMAL,IN PROGRESS,BTNCCM,5,sadvitot,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-09-2015 13:50,,,
NCCM_48363,30-09-2015 19:18,NORMAL,IN PROGRESS,BTNCCM,5,omprakash.kore,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-09-2015 19:20,,,
NCCM_48364,30-09-2015 19:34,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-09-2015 19:36,,,
NCCM_48365,30-09-2015 19:37,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-09-2015 19:38,,,
NCCM_48462,02-10-2015 14:24,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-10-2015 14:25,,,
NCCM_48490,05-10-2015 13:38,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,05-10-2015 13:42,,,
NCCM_48504,05-10-2015 15:49,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,05-10-2015 15:51,,,
NCCM_48590,07-10-2015 12:58,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-10-2015 13:02,,,
NCCM_48609,07-10-2015 18:59,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-10-2015 19:01,,,
NCCM_48468,03-10-2015 16:12,NORMAL,IN PROGRESS,BTNCCM,5,ploni,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-10-2015 00:00,,,
NCCM_48635,08-10-2015 13:25,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-10-2015 13:31,,,
NCCM_48637,08-10-2015 13:54,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-10-2015 13:56,,,
NCCM_48654,08-10-2015 18:07,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-10-2015 18:25,,,
NCCM_48657,08-10-2015 18:29,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-10-2015 18:49,,,
NCCM_48766,13-10-2015 13:06,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,13-10-2015 13:08,,,
NCCM_48767,13-10-2015 15:16,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,13-10-2015 15:18,,,
NCCM_48786,13-10-2015 18:57,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,13-10-2015 19:04,,,
NCCM_48896,15-10-2015 10:12,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,15-10-2015 10:14,,,
NCCM_48897,15-10-2015 11:08,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,15-10-2015 11:09,,,
NCCM_48974,15-10-2015 15:49,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,15-10-2015 15:57,,,
NCCM_49059,16-10-2015 13:18,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-10-2015 13:23,,,
NCCM_49065,16-10-2015 16:17,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-10-2015 16:22,,,
NCCM_32888,30-09-2014 12:40,NORMAL,IN PROGRESS,BTNCCM,5,hemant.pawar,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-10-2015 00:00,,,
NCCM_49145,19-10-2015 18:53,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-10-2015 18:54,,,
NCCM_49304,21-10-2015 13:59,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-10-2015 14:05,,,
NCCM_49366,24-10-2015 12:30,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-10-2015 12:32,,,
NCCM_49417,26-10-2015 16:19,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-10-2015 16:28,,,
NCCM_49418,26-10-2015 16:37,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-10-2015 16:41,,,
NCCM_49543,27-10-2015 19:11,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,27-10-2015 19:12,,,
NCCM_49667,28-10-2015 16:10,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-10-2015 16:13,,,
NCCM_49669,28-10-2015 16:17,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-10-2015 16:18,,,
NCCM_49765,29-10-2015 18:22,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-10-2015 18:24,,,
NCCM_49767,29-10-2015 18:25,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-10-2015 18:29,,,
NCCM_49774,29-10-2015 21:01,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-10-2015 21:02,,,
NCCM_49777,30-10-2015 12:35,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-10-2015 12:39,,,
NCCM_49778,30-10-2015 13:34,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-10-2015 14:41,,,
NCCM_49870,02-11-2015 19:01,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-11-2015 19:02,,,
NCCM_49958,03-11-2015 18:30,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-11-2015 18:32,,,
NCCM_49978,04-11-2015 12:55,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,04-11-2015 12:58,,,
NCCM_50006,04-11-2015 19:18,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,04-11-2015 19:20,,,
NCCM_42437,25-06-2015 10:43,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,05-11-2015 11:36,,,
NCCM_50056,05-11-2015 16:49,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,05-11-2015 16:50,,,
NCCM_50092,06-11-2015 12:53,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,06-11-2015 12:55,,,
NCCM_50105,06-11-2015 15:48,NORMAL,IN PROGRESS,BTNCCM,5,amit.kumar1,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,06-11-2015 15:59,,,
NCCM_50222,13-11-2015 14:27,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,13-11-2015 14:30,,,
NCCM_50269,16-11-2015 12:51,NORMAL,IN PROGRESS,BTNCCM,5,omprakash.kore,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-11-2015 12:55,,,
NCCM_50270,16-11-2015 12:52,NORMAL,IN PROGRESS,BTNCCM,5,omprakash.kore,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-11-2015 12:55,,,
NCCM_50380,17-11-2015 12:57,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-11-2015 13:00,,,
NCCM_50432,17-11-2015 15:59,NORMAL,IN PROGRESS,BTNCCM,5,hemant.pawar,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-11-2015 16:06,,,
NCCM_50498,17-11-2015 19:08,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-11-2015 19:11,,,
NCCM_50501,18-11-2015 10:16,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-11-2015 10:17,,,
NCCM_50567,18-11-2015 16:47,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-11-2015 16:54,,,
NCCM_50572,18-11-2015 18:15,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-11-2015 18:16,,,
NCCM_50578,19-11-2015 11:40,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-11-2015 11:45,,,
NCCM_50670,20-11-2015 19:03,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,20-11-2015 19:05,,,
NCCM_50702,23-11-2015 12:20,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-11-2015 12:33,,,
NCCM_50739,24-11-2015 15:10,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-11-2015 15:22,,,
NCCM_50755,24-11-2015 18:03,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-11-2015 18:17,,,
NCCM_50798,26-11-2015 13:03,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-11-2015 13:10,,,
NCCM_50837,26-11-2015 20:39,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-11-2015 20:40,,,
NCCM_50980,27-11-2015 15:43,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,27-11-2015 15:48,,,
NCCM_51136,01-12-2015 15:11,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,01-12-2015 15:17,,,
NCCM_51140,01-12-2015 17:15,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,01-12-2015 17:18,,,
NCCM_51141,01-12-2015 17:50,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,01-12-2015 17:59,,,
NCCM_51146,02-12-2015 11:41,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-12-2015 11:45,,,
NCCM_51148,02-12-2015 11:46,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-12-2015 11:48,,,
NCCM_51152,02-12-2015 13:18,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-12-2015 13:21,,,
NCCM_51197,03-12-2015 12:53,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-12-2015 12:55,,,
NCCM_51217,03-12-2015 17:51,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-12-2015 17:53,,,
NCCM_51244,04-12-2015 13:31,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,04-12-2015 13:42,,,
NCCM_51275,04-12-2015 15:41,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,04-12-2015 15:48,,,
NCCM_51370,08-12-2015 11:01,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-12-2015 11:03,,,
NCCM_51549,10-12-2015 11:12,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-12-2015 11:16,,,
NCCM_51676,10-12-2015 14:45,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-12-2015 14:46,,,
NCCM_51677,10-12-2015 14:56,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-12-2015 14:57,,,
NCCM_51678,10-12-2015 15:00,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-12-2015 15:05,,,
NCCM_51681,10-12-2015 15:08,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-12-2015 15:11,,,
NCCM_51713,11-12-2015 11:23,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-12-2015 11:24,,,
NCCM_51716,11-12-2015 13:05,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-12-2015 13:06,,,
NCCM_51728,11-12-2015 15:57,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-12-2015 15:59,,,
NCCM_51800,14-12-2015 17:36,NORMAL,IN PROGRESS,BTNCCM,5,sadvitot,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,14-12-2015 17:38,,,
NCCM_51845,16-12-2015 09:55,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-12-2015 09:57,,,
NCCM_51870,16-12-2015 13:06,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-12-2015 13:07,,,
NCCM_51897,17-12-2015 10:27,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-12-2015 10:29,,,
NCCM_51899,17-12-2015 11:41,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-12-2015 11:45,,,
NCCM_51903,17-12-2015 11:58,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-12-2015 11:59,,,
NCCM_51910,17-12-2015 13:22,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-12-2015 13:27,,,
NCCM_51913,17-12-2015 13:31,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-12-2015 13:33,,,
NCCM_51914,17-12-2015 13:33,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-12-2015 13:35,,,
NCCM_51916,17-12-2015 13:37,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-12-2015 13:39,,,
NCCM_51921,17-12-2015 14:51,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-12-2015 14:52,,,
NCCM_51946,17-12-2015 20:27,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-12-2015 20:29,,,
NCCM_52064,21-12-2015 11:59,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-12-2015 12:02,,,
NCCM_52065,21-12-2015 12:02,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-12-2015 12:05,,,
NCCM_52074,21-12-2015 14:49,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-12-2015 14:52,,,
NCCM_52078,21-12-2015 15:57,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-12-2015 16:00,,,
NCCM_52082,21-12-2015 16:35,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-12-2015 16:40,,,
NCCM_52083,21-12-2015 16:57,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-12-2015 16:58,,,
NCCM_52098,21-12-2015 18:10,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-12-2015 19:25,,,
NCCM_52113,22-12-2015 17:50,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,22-12-2015 17:52,,,
NCCM_52170,23-12-2015 15:56,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-12-2015 16:00,,,
NCCM_52179,23-12-2015 16:30,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-12-2015 16:32,,,
NCCM_52181,23-12-2015 16:32,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-12-2015 16:35,,,
NCCM_52182,23-12-2015 16:39,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-12-2015 16:41,,,
NCCM_52242,26-12-2015 19:12,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-12-2015 19:15,,,
NCCM_52243,26-12-2015 20:31,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-12-2015 20:33,,,
NCCM_52289,28-12-2015 18:32,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-12-2015 18:39,,,
NCCM_52338,29-12-2015 16:22,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-12-2015 16:23,,,
NCCM_52349,29-12-2015 18:08,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-12-2015 18:09,,,
NCCM_52416,30-12-2015 11:27,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-12-2015 11:30,,,
NCCM_52455,30-12-2015 13:42,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-12-2015 13:43,,,
NCCM_52523,01-01-2016 16:53,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,01-01-2016 16:55,,,
NCCM_52531,02-01-2016 12:10,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-01-2016 12:12,,,
NCCM_52538,02-01-2016 17:03,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-01-2016 17:07,,,
NCCM_52539,02-01-2016 18:15,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-01-2016 18:19,,,
NCCM_52540,02-01-2016 18:20,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-01-2016 18:25,,,
NCCM_52541,02-01-2016 18:24,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-01-2016 18:27,,,
NCCM_52631,05-01-2016 14:53,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,05-01-2016 15:00,,,
NCCM_52684,06-01-2016 12:33,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,06-01-2016 12:35,,,
NCCM_52713,06-01-2016 13:02,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,06-01-2016 13:04,,,
NCCM_52829,07-01-2016 18:06,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-01-2016 18:08,,,
NCCM_52212,24-12-2015 15:58,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-01-2016 00:00,,,
NCCM_52872,08-01-2016 11:58,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-01-2016 11:59,,,
NCCM_52884,08-01-2016 12:58,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-01-2016 13:00,,,
NCCM_52893,08-01-2016 16:15,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-01-2016 16:18,,,
NCCM_52901,08-01-2016 17:20,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-01-2016 17:23,,,
NCCM_52915,08-01-2016 18:38,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-01-2016 18:40,,,
NCCM_52944,09-01-2016 15:52,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,09-01-2016 15:55,,,
